Date,State,CONTRIBUTOR ID,LGA,Locality,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,UOM2,Price Category,Price,Weight,UPRICE
2024-11-27,SOKOTO ,6,TAMBUWAI,,Open air or covered market,12.4064608,4.6494737,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,OYO,29,OYO WEST,,RoadSide shops street vendors,7.848491,3.9170847,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1100.0,1.4,785.71
2024-11-27,KATSINA,9,CHARANCHI,,Neighborhood shops kiosk,12.6534327,7.7325822,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1600.0,1.3,1230.77
2024-11-27,KATSINA,9,CHARANCHI,,RoadSide shops street vendors,12.6604089,7.732606,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1550.0,1.3,1192.31
2024-11-27,ONDO,5,AKURE SOUTH,,City market,7.2516379,5.1971791,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,OYO,6,AFIJIO,,RoadSide shops street vendors,7.8032242,3.8975369,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,1200.0,1.4,857.14
2024-11-27,OYO,6,AFIJIO,,Local village market,7.8031546,3.8975417,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,1200.0,1.4,857.14
2024-11-27,OYO,6,AFIJIO,,Specialized stores,7.8032921,3.8966089,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,1300.0,1.4,928.57
2024-11-27,OYO,19,IBADAN SOUTH EAST,,RoadSide shops street vendors,7.3579803,3.9080917,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1600.0,1.4,1142.86
2024-11-27,OYO,19,IBADAN SOUTH EAST,,RoadSide shops street vendors,7.3586252,3.9083058,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1700.0,1.4,1214.29
2024-11-27,FCT,9,BWARI AREA COUNCIL,,City market,9.1506621,7.3204572,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1600.0,1.3,1230.77
2024-11-27,FCT,9,BWARI AREA COUNCIL,,Bulk and discount stores,9.1502847,7.3202095,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Wholesale,1500.0,1.3,1153.85
2024-11-27,FCT,9,BWARI AREA COUNCIL,,City market,9.1512184,7.3210541,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1400.0,1.3,1076.92
2024-11-27,KADUNA,19,CHIKUN,,Neighborhood shops kiosk,10.4500287,7.4584596,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,800.0,1.3,615.38
2024-11-27,SOKOTO ,7,DANGE SHUNI,,Neighborhood shops kiosk,13.0154405,5.2771482,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,2100.0,1.3,1615.38
2024-11-27,SOKOTO ,7,DANGE SHUNI,,Open air or covered market,13.0134694,5.2752394,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,2000.0,1.3,1538.46
2024-11-27,SOKOTO ,7,DANGE SHUNI,,RoadSide shops street vendors,13.0130442,5.2755334,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,2000.0,1.3,1538.46
2024-11-27,GOMBE,1,AKKO,,Local village market,10.2916943,11.1061623,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1200.0,1.3,923.08
2024-11-27,GOMBE,1,AKKO,,Local village market,10.2916339,11.106093,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1150.0,1.3,884.62
2024-11-27,GOMBE,1,AKKO,,Local village market,10.2915188,11.1067968,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1200.0,1.3,923.08
2024-11-27,NASARAWA,9,KARU,,Open air or covered market,,,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Wholesale,1000.0,1.3,769.23
2024-11-27,ONDO,5,AKURE SOUTH,,City market,7.2510673,5.19653,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,OYO,29,ATIBA,,Open air or covered market,7.9128028,3.9919386,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Wholesale,1000.0,1.4,714.29
2024-11-27,BENUE,4,KWANDE,,Specialized stores,6.8882238,9.2405705,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,2500.0,1.3,1923.08
2024-11-27,OSUN,4,OSOGBO,,Open air or covered market,7.7805642,4.5576461,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,NIGER,9,CHANCHAGA,,RoadSide shops street vendors,9.6141548,6.5507577,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,KATSINA,1,KANKIA,,Open air or covered market,12.5496003,7.8315917,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1650.0,1.3,1269.23
2024-11-27,KATSINA,1,KANKIA,,Open air or covered market,12.5493299,7.8310886,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1600.0,1.3,1230.77
2024-11-27,KATSINA,1,KANKIA,,Open air or covered market,12.5493779,7.8309668,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1650.0,1.3,1269.23
2024-11-27,LAGOS,6,ALIMOSHO,,RoadSide shops street vendors,6.5756113,3.2868735,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,3000.0,0.67,4477.61
2024-11-27,LAGOS,6,ALIMOSHO,,Open air or covered market,6.5744517,3.2856442,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,3000.0,0.67,4477.61
2024-11-27,LAGOS,6,ALIMOSHO,,Open air or covered market,6.5776536,3.2839019,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,3000.0,0.67,4477.61
2024-11-27,DELTA,1,ETHIOPE WEST,,Local village market,5.9320033,5.6629395,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,DELTA,5,OSHIMILI NORTH,,Open air or covered market,6.2272206,6.6702041,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,250.0,0.16,1562.5
2024-11-27,LAGOS,10,ALIMOSHO,,RoadSide shops street vendors,6.6253683,3.2876019,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,2800.0,0.67,4179.1
2024-11-27,LAGOS,10,ALIMOSHO,,Open air or covered market,6.6262995,3.2878647,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,2500.0,0.67,3731.34
2024-11-27,LAGOS,10,ALIMOSHO,,Neighborhood shops kiosk,6.6248272,3.2876268,Nigeria,Urban,Maize yellow,0.67,5.0,0.67,Retail,2800.0,0.67,4179.1
2024-11-27,RIVERS,8,PORT HARCOURT,,City market,4.7587754,7.0239279,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,400.0,0.16,2500.0
2024-11-27,ONDO,5,AKURE SOUTH,,City market,7.250546,5.1802292,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,OYO,18,OGBOMOSO NORTH,,Neighborhood shops kiosk,8.176954,4.247014,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,2000.0,1.4,1428.57
2024-11-27,LAGOS,7,OSHODI/ISOLO,,RoadSide shops street vendors,6.5566156,3.3395568,Nigeria,Urban,Maize yellow,25.0,1.0,25.0,Wholesale,49000.0,25.0,1960.0
2024-11-27,LAGOS,7,OSHODI/ISOLO,,RoadSide shops street vendors,6.5565434,3.340666,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Retail,2800.0,0.67,4179.1
2024-11-27,LAGOS,7,OSHODI/ISOLO,,Neighborhood shops kiosk,6.555744,3.3441346,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,1400.0,0.16,8750.0
2024-11-27,KWARA,13,ILORIN WEST,,Open air or covered market,8.4768009,4.5042953,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Wholesale,950.0,1.3,730.77
2024-11-27,OSUN,4,OSOGBO,,Open air or covered market,7.7808775,4.5578614,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1800.0,1.4,1285.71
2024-11-27,NIGER,5,BIDA,,Neighborhood shops kiosk,9.0623749,6.0030628,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1200.0,1.3,923.08
2024-11-27,NIGER,5,BIDA,,Neighborhood shops kiosk,9.0614956,6.0031451,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1400.0,1.3,1076.92
2024-11-27,NIGER,5,BIDA,,Neighborhood shops kiosk,9.0613907,6.002843,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1200.0,1.3,923.08
2024-11-27,TARABA ,4,ARDO-KOLA,,Local village market,8.9115178,11.3167168,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1250.0,1.3,961.54
2024-11-27,TARABA ,4,ARDO-KOLA,,Local village market,8.9080937,11.3170489,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1250.0,1.3,961.54
2024-11-27,PLATEAU,20,PANKSHIN,,RoadSide shops street vendors,9.3245065,9.4351082,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,750.0,1.3,576.92
2024-11-27,TARABA ,4,ARDO-KOLA,,Local village market,8.9118035,11.3166944,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1250.0,1.3,961.54
2024-11-27,PLATEAU,20,PANKSHIN,,Open air or covered market,9.3259073,9.4384343,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,800.0,1.3,615.38
2024-11-27,PLATEAU,20,PANKSHIN,,RoadSide shops street vendors,9.3262958,9.4386624,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,800.0,1.3,615.38
2024-11-27,SOKOTO ,4,DANGE SHUNI,,Specialized stores,13.0002381,5.2546034,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,SOKOTO ,4,DANGE SHUNI,,Specialized stores,12.9999579,5.255026,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1900.0,1.3,1461.54
2024-11-27,NIGER,3,BIDA,,Open air or covered market,9.085,6.0114203,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,NIGER,3,BIDA,,Open air or covered market,9.084917,6.0114489,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,NIGER,3,BIDA,,Open air or covered market,9.0879579,6.011492,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,EKITI,10,ADO EKITI,,Neighborhood shops kiosk,7.6033661,5.2115787,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,EKITI,10,ADO EKITI,,Supermarket,7.6045339,5.2145049,Nigeria,Urban,Maize yellow,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,EKITI,10,ADO EKITI,,City market,7.6096777,5.2148201,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Wholesale,1300.0,1.4,928.57
2024-11-27,KWARA,10,ILORIN WEST,,Open air or covered market,8.4898568,4.5326741,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1000.0,1.3,769.23
2024-11-27,OGUN,17,ABEOKUTA SOUTH,,City market,7.1405676,3.3367763,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1000.0,1.4,714.29
2024-11-27,OGUN,17,ABEOKUTA SOUTH,,City market,7.1404016,3.3370581,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1000.0,1.4,714.29
2024-11-27,OGUN,17,ABEOKUTA SOUTH,,City market,7.1399498,3.3363086,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1100.0,1.4,785.71
2024-11-27,NASARAWA,9,KARU,,RoadSide shops street vendors,,,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Retail,1200.0,1.3,923.08
2024-11-27,ABIA,17,BENDE,,Open air or covered market,5.6328549,7.5599919,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,330.0,0.16,2062.5
2024-11-27,KWARA,9,ILORIN WEST,,Open air or covered market,8.5001307,4.5608071,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1000.0,1.4,714.29
2024-11-27,KWARA,9,ILORIN WEST,,Open air or covered market,8.49723,4.5485372,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1000.0,1.4,714.29
2024-11-27,KWARA,9,ILORIN WEST,,Open air or covered market,8.4974763,4.5132931,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1100.0,1.4,785.71
2024-11-27,KWARA,11,ILORIN WEST,,Open air or covered market,8.487991,4.5612998,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,130.0,0.16,812.5
2024-11-27,EBONYI,13,ABAKALIKI,,Open air or covered market,6.3098392,8.1224119,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,350.0,0.16,2187.5
2024-11-27,EBONYI,13,ABAKALIKI,,Open air or covered market,6.3236479,8.1220981,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Retail,2500.0,0.67,3731.34
2024-11-27,EBONYI,13,ABAKALIKI,,Open air or covered market,6.30997,8.1218267,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,350.0,0.16,2187.5
2024-11-27,EDO,13,UHUNMUONDE,,Open air or covered market,6.3757582,5.696411,Nigeria,Rural,Maize yellow,0.16,3.0,0.16,Retail,900.0,0.16,5625.0
2024-11-27,EDO,13,UHUNMUONDE,,Open air or covered market,6.3753286,5.6950817,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,EDO,13,UHUNMUONDE,,Open air or covered market,6.37578,5.6950355,Nigeria,Rural,Maize yellow,0.16,4.0,0.16,Retail,1200.0,0.16,7500.0
2024-11-27,ONDO,12,AKURE SOUTH,,Open air or covered market,7.2520045,5.1967368,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1550.0,1.4,1107.14
2024-11-27,ONDO,12,AKURE SOUTH,,Open air or covered market,7.2517834,5.1968749,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,LAGOS,23,SURULERE,,RoadSide shops street vendors,6.5032153,3.3599365,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,KWARA,11,ILORIN WEST,,Neighborhood shops kiosk,8.4760684,4.5642368,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,CROSS RIVER,8,CALABAR SOUTH,,Open air or covered market,4.9593853,8.3254123,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,CROSS RIVER,8,CALABAR SOUTH,,Open air or covered market,4.9602047,8.3247848,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,CROSS RIVER,8,CALABAR SOUTH,,Open air or covered market,4.9595579,8.3257202,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,400.0,0.16,2500.0
2024-11-27,NASARAWA,9,KARU,,Neighborhood shops kiosk,,,Nigeria,Urban,Maize yellow,0.16,3.0,0.16,Retail,150.0,0.16,937.5
2024-11-27,KADUNA,7,CHIKUN,,RoadSide shops street vendors,10.4706306,7.4592519,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1000.0,1.3,769.23
2024-11-27,KADUNA,7,CHIKUN,,RoadSide shops street vendors,10.4706415,7.4593397,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,900.0,1.3,692.31
2024-11-27,KADUNA,7,CHIKUN,,RoadSide shops street vendors,10.4759054,7.457472,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,PLATEAU,15,JOS SOUTH,,RoadSide shops street vendors,9.8274719,8.8580989,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,900.0,1.3,692.31
2024-11-27,PLATEAU,15,JOS SOUTH,,RoadSide shops street vendors,9.8271554,8.8597925,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,100.0,1.3,76.92
2024-11-27,PLATEAU,15,JOS SOUTH,,RoadSide shops street vendors,9.8225828,8.8640708,Nigeria,Urban,Maize yellow,1.3,8.0,1.3,Retail,950.0,1.3,730.77
2024-11-27,EKITI,13,IDO/OSI,,Neighborhood shops kiosk,7.9235162,5.1436387,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,2000.0,1.4,1428.57
2024-11-27,EKITI,13,IDO/OSI,,Neighborhood shops kiosk,7.9272109,5.1453785,Nigeria,Rural,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,EKITI,13,IDO/OSI,,RoadSide shops street vendors,7.9284714,5.1454967,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,150.0,0.16,937.5
2024-11-27,ABIA,7,BENDE,,Open air or covered market,5.6328298,7.5601711,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,350.0,0.16,2187.5
2024-11-27,BAYELSA,4,SAGBAMA,,Neighborhood shops kiosk,5.1299338,6.1868289,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,400.0,0.16,2500.0
2024-11-27,BAYELSA,4,SAGBAMA,,RoadSide shops street vendors,5.1110871,6.1414897,Nigeria,Rural,Maize yellow,0.67,1.0,0.67,Wholesale,4000.0,0.67,5970.15
2024-11-27,BAYELSA,4,SAGBAMA,,Neighborhood shops kiosk,5.1037477,6.0698595,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,400.0,0.16,2500.0
2024-11-27,KADUNA,3,SABON GARI,,RoadSide shops street vendors,11.0854557,7.6979424,Nigeria,Urban,Maize yellow,50.0,1.0,50.0,Retail,58000.0,50.0,1160.0
2024-11-27,KADUNA,3,SABON GARI,,RoadSide shops street vendors,11.1077551,7.7408119,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1400.0,1.3,1076.92
2024-11-27,KADUNA,3,SABON GARI,,RoadSide shops street vendors,11.1089252,7.7401003,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,JIGAWA,6,KAZAURE,,RoadSide shops street vendors,12.6601363,8.2664733,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1750.0,1.3,1346.15
2024-11-27,JIGAWA,6,KAZAURE,,RoadSide shops street vendors,12.6601775,8.2633066,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1700.0,1.3,1307.69
2024-11-27,JIGAWA,7,RONI,,RoadSide shops street vendors,12.6570532,8.2634231,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1700.0,1.3,1307.69
2024-11-27,JIGAWA,7,RONI,,RoadSide shops street vendors,12.6558753,8.265366,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1700.0,1.3,1307.69
2024-11-27,OYO,20,AKINYELE,,RoadSide shops street vendors,7.4677717,3.9119799,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1300.0,1.4,928.57
2024-11-27,JIGAWA,6,RONI,,RoadSide shops street vendors,12.6572862,8.2704047,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,JIGAWA,7,RONI,,Neighborhood shops kiosk,12.6586703,8.2650546,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1700.0,1.3,1307.69
2024-11-27,JIGAWA,7,RONI,,RoadSide shops street vendors,12.6615721,8.2668584,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1750.0,1.3,1346.15
2024-11-27,ABIA,9,BENDE,,Open air or covered market,5.6326955,7.5596575,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,350.0,0.16,2187.5
2024-11-27,NASARAWA,Nas17,LAFIA,,Open air or covered market,8.4931659,8.5162717,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Farmgate,1300.0,1.3,1000.0
2024-11-27,NASARAWA,Nas17,LAFIA,,Open air or covered market,8.4926513,8.516251,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Farmgate,1300.0,1.3,1000.0
2024-11-27,AKWA IBOM,13,IKOT EKPENE,,City market,5.184022,7.7140646,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,KADUNA,9,SABON GARI,,Open air or covered market,11.0908518,7.7168783,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Retail,2000.0,1.3,1538.46
2024-11-27,NIGER,13,BOSSO,,Neighborhood shops kiosk,9.6286201,6.571437,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1000.0,1.3,769.23
2024-11-27,KADUNA,9,SABON GARI,,RoadSide shops street vendors,11.0899996,7.7168297,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Retail,1900.0,1.3,1461.54
2024-11-27,EDO,20,ESAN NORTH EAST,,Open air or covered market,6.7111504,6.3291091,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Wholesale,3000.0,0.67,4477.61
2024-11-27,EDO,20,ESAN NORTH EAST,,Open air or covered market,6.7085428,6.3249017,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Wholesale,3000.0,0.67,4477.61
2024-11-27,EDO,20,ESAN NORTH EAST,,Open air or covered market,6.7090888,6.3248175,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Wholesale,3000.0,0.67,4477.61
2024-11-27,SOKOTO ,5,WURNO,,RoadSide shops street vendors,13.143256,5.3457811,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,SOKOTO ,5,WURNO,,RoadSide shops street vendors,13.1435748,5.3457719,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,1800.0,1.3,1384.62
2024-11-27,OSUN,8,EGBEDORE,,RoadSide shops street vendors,7.7907619,4.5026401,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,OSUN,8,EGBEDORE,,Open air or covered market,7.79023,4.4978333,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,OSUN,8,EGBEDORE,,Open air or covered market,7.7857426,4.5231891,Nigeria,Urban,Maize yellow,1.4,1.0,1.4,Retail,1600.0,1.4,1142.86
2024-11-27,LAGOS,21,ALIMOSHO,,Local village market,6.5190856,3.2572677,Nigeria,Rural,Maize yellow,0.67,1.0,0.67,Retail,700.0,0.67,1044.78
2024-11-27,LAGOS,21,ALIMOSHO,,Supermarket,6.5271709,3.2581158,Nigeria,Urban,Maize yellow,0.67,1.0,0.67,Retail,750.0,0.67,1119.4
2024-11-27,LAGOS,21,ALIMOSHO,,Neighborhood shops kiosk,6.5165185,3.2773752,Nigeria,Rural,Maize yellow,0.67,1.0,0.67,Retail,700.0,0.67,1044.78
2024-11-27,SOKOTO ,5,WURNO,,RoadSide shops street vendors,13.1425067,5.3441367,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Retail,1500.0,1.3,1153.85
2024-11-27,KADUNA,9,SABON GARI,,Bulk and discount stores,11.0905627,7.716705,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Wholesale,1900.0,1.3,1461.54
2024-11-27,BAUCHI,17,DARAZO,,Neighborhood shops kiosk,10.9995571,10.4093856,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,850.0,1.3,653.85
2024-11-27,RIVERS,23,ELEME,,Specialized stores,4.7917172,7.1209164,Nigeria,Rural,Maize yellow,100.0,1.0,100.0,Wholesale,80000.0,100.0,800.0
2024-11-27,RIVERS,23,ELEME,,Open air or covered market,4.7918134,7.1207283,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,250.0,0.16,1562.5
2024-11-27,RIVERS,23,ELEME,,RoadSide shops street vendors,4.7916697,7.1208255,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Retail,270.0,0.16,1687.5
2024-11-27,RIVERS,6,AHOADA EAST,,Open air or covered market,5.07552,6.6549231,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,250.0,0.16,1562.5
2024-11-27,RIVERS,6,AHOADA EAST,,Open air or covered market,5.0760938,6.6546012,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,350.0,0.16,2187.5
2024-11-27,RIVERS,6,AHOADA EAST,,Open air or covered market,5.0766457,6.6551112,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,EDO,15,OREDO,,Open air or covered market,6.3365625,5.6219577,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,200.0,0.16,1250.0
2024-11-27,EDO,15,OREDO,,Open air or covered market,-56.5530128,73.2484904,Nigeria,Urban,Maize yellow,50.0,2.0,50.0,Wholesale,90000.0,50.0,1800.0
2024-11-27,EDO,15,OREDO,,Open air or covered market,6.3352965,5.6209893,Nigeria,Urban,Maize yellow,100.0,1.0,100.0,Retail,120000.0,100.0,1200.0
2024-11-27,LAGOS,22,OJO,,Bulk and discount stores,6.4654019,3.1945669,Nigeria,Rural,Maize yellow,0.67,1.0,0.67,Retail,600.0,0.67,895.52
2024-11-27,TARABA ,9,WUKARI,,Open air or covered market,7.8667353,9.7769594,Nigeria,Urban,Maize yellow,1.3,1.0,1.3,Retail,1000.0,1.3,769.23
2024-11-27,RIVERS,9,PORT HARCOURT,,RoadSide shops street vendors,4.7600005,7.0257883,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,250.0,0.16,1562.5
2024-11-27,NASARAWA,14,AKWANGA,,Supermarket,8.909861,8.4045512,Nigeria,Urban,Maize yellow,1.3,10.0,1.3,Retail,1100.0,1.3,846.15
2024-11-27,EDO,9,IKPOOBA OKHA,,Open air or covered market,6.369021,5.6845795,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Wholesale,1800.0,1.3,1384.62
2024-11-27,EDO,9,IKPOOBA OKHA,,RoadSide shops street vendors,6.3679393,5.6833291,Nigeria,Rural,Maize yellow,1.3,1.0,1.3,Wholesale,1300.0,1.3,1000.0
2024-11-27,EDO,9,IKPOOBA OKHA,,Open air or covered market,6.3684068,5.683527,Nigeria,Rural,Maize yellow,0.16,1.0,0.16,Wholesale,200.0,0.16,1250.0
2024-11-27,CROSS RIVER,9,CALABAR SOUTH,,Open air or covered market,4.9588748,8.3221394,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,CROSS RIVER,9,CALABAR SOUTH,,Open air or covered market,4.9602062,8.3243549,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,300.0,0.16,1875.0
2024-11-27,CROSS RIVER,9,CALABAR SOUTH,,Open air or covered market,4.9589122,8.3221676,Nigeria,Urban,Maize yellow,0.16,1.0,0.16,Retail,250.0,0.16,1562.5
2024-11-27,KADUNA,20,ZARIA,,Open air or covered market,11.1098038,7.7290034,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Retail,1700.0,1.3,1307.69
2024-11-27,KADUNA,20,ZARIA,,Supermarket,11.0873591,7.7218654,Nigeria,Urban,Maize yellow,1.3,2.0,1.3,Retail,2800.0,1.3,2153.85
